SourceFile,VideoName,ExpectedSpeaker,Emotion,TotalFramesVideo,SpeakerFramesFound,FramesExtracted,UnknownCount,ErrorUTACount,Status
res_dia126_utt2_20260801_185737_full.txt,dia126_utt2,The Singing Man,joy,168,0,0,123,86,Speaker Not Trained
res_dia126_utt3_20260801_185832_full.txt,dia126_utt3,Rachel,neutral,49,0,0,53,51,Speaker Not Found
res_dia126_utt4_20260801_185959_full.txt,dia126_utt4,Joey,joy,168,168,168,0,183,Processed
res_dia126_utt5_20260801_190205_full.txt,dia126_utt5,Rachel,anger,222,108,108,37,150,Processed
res_dia126_utt6_20260801_190243_full.txt,dia126_utt6,Monica,neutral,65,65,65,0,65,Processed
res_dia126_utt7_20260801_190326_full.txt,dia126_utt7,Rachel,anger,93,87,87,6,0,Processed
res_dia126_utt8_20260801_190405_full.txt,dia126_utt8,Monica,neutral,52,52,52,0,52,Processed
res_dia126_utt9_20260801_190446_full.txt,dia126_utt9,Rachel,sadness,45,0,0,16,29,Speaker Not Found
res_dia127_utt0_20260801_190518_full.txt,dia127_utt0,Chandler,neutral,60,56,56,4,0,Processed
res_dia127_utt1_20260801_190549_full.txt,dia127_utt1,Chandler,fear,23,6,6,14,3,Processed
res_dia127_utt2_20260801_190614_full.txt,dia127_utt2,Chandler,fear,32,0,0,10,19,Speaker Not Found
res_dia127_utt3_20260801_190710_full.txt,dia127_utt3,Chandler,disgust,78,0,0,0,78,Speaker Not Found
res_dia127_utt4_20260801_190851_full.txt,dia127_utt4,Chandler,disgust,167,15,15,11,49,Processed
res_dia128_utt1_20260801_190925_full.txt,dia128_utt1,Monica,neutral,2,0,0,0,2,Speaker Not Found
res_dia128_utt2_20260801_191109_full.txt,dia128_utt2,Phoebe,joy,304,304,304,0,1,Processed
res_dia128_utt3_20260801_191156_full.txt,dia128_utt3,Monica,joy,77,36,36,21,1,Processed
res_dia128_utt4_20260801_191315_full.txt,dia128_utt4,Phoebe,joy,171,171,171,0,1,Processed
res_dia128_utt5_20260801_191338_full.txt,dia128_utt5,Monica,joy,35,0,0,0,0,Speaker Not Found
res_dia128_utt6_20260801_191416_full.txt,dia128_utt6,Phoebe,neutral,74,74,74,0,0,Processed
res_dia128_utt7_20260801_191538_full.txt,dia128_utt7,Monica,joy,285,0,0,0,3,Speaker Not Found
res_dia128_utt8_20260801_191621_full.txt,dia128_utt8,Phoebe,neutral,70,41,41,29,0,Processed
res_dia128_utt9_20260801_191732_full.txt,dia128_utt9,Monica,joy,178,0,0,7,0,Speaker Not Found
res_dia129_utt0_20260801_191814_full.txt,dia129_utt0,Kate,joy,55,0,0,36,19,Speaker Not Trained
res_dia129_utt10_20260801_192227_full.txt,dia129_utt10,Joey,anger,101,101,101,0,49,Processed
res_dia129_utt11_20260801_192323_full.txt,dia129_utt11,Kate,surprise,54,0,0,22,54,Speaker Not Trained
res_dia129_utt12_20260801_192340_full.txt,dia129_utt12,Joey,surprise,4,4,4,0,4,Processed
res_dia129_utt13_20260801_192403_full.txt,dia129_utt13,Kate,neutral,18,0,0,18,18,Speaker Not Trained
res_dia129_utt14_20260801_192501_full.txt,dia129_utt14,Joey,neutral,52,49,49,3,52,Processed
res_dia129_utt1_20260801_192141_full.txt,dia129_utt1,The Director,sadness,217,0,0,152,369,Speaker Not Trained
res_dia129_utt2_20260801_192639_full.txt,dia129_utt2,Kate,sadness,88,0,0,95,81,Speaker Not Trained
res_dia129_utt3_20260801_192720_full.txt,dia129_utt3,Joey,disgust,43,0,0,3,41,Speaker Not Found
res_dia129_utt4_20260801_192847_full.txt,dia129_utt4,Kate,sadness,172,0,0,18,38,Speaker Not Trained
res_dia129_utt5_20260801_193003_full.txt,dia129_utt5,Joey,anger,109,98,98,57,1,Processed
res_dia129_utt6_20260801_193023_full.txt,dia129_utt6,Kate,surprise,18,0,0,0,0,Speaker Not Trained
res_dia129_utt7_20260801_193113_full.txt,dia129_utt7,Joey,anger,52,50,50,2,52,Processed
res_dia129_utt8_20260801_193152_full.txt,dia129_utt8,Joey,neutral,24,0,0,19,29,Speaker Not Found
res_dia129_utt9_20260801_193243_full.txt,dia129_utt9,Joey,neutral,44,0,0,50,17,Speaker Not Found
res_dia12_utt0_20260801_034932_full.txt,dia12_utt0,Chandler,neutral,42,41,41,30,13,Processed
res_dia12_utt10_20260801_035059_full.txt,dia12_utt10,Chandler,disgust,28,28,28,0,0,Processed
res_dia12_utt11_20260801_035141_full.txt,dia12_utt11,Joey,anger,129,128,128,1,0,Processed
res_dia12_utt1_20260801_035033_full.txt,dia12_utt1,Joey,joy,210,119,119,8,4,Processed
res_dia12_utt2_20260801_035221_full.txt,dia12_utt2,Chandler,disgust,85,85,85,0,0,Processed
res_dia12_utt3_20260801_035253_full.txt,dia12_utt3,Joey,surprise,29,15,15,14,14,Processed
res_dia12_utt4_20260801_035324_full.txt,dia12_utt4,Chandler,disgust,30,0,0,30,30,Speaker Not Found
res_dia12_utt5_20260801_035402_full.txt,dia12_utt5,Joey,neutral,24,0,0,24,24,Speaker Not Found
res_dia12_utt6_20260801_035510_full.txt,dia12_utt6,Joey,fear,249,249,249,0,0,Processed
res_dia12_utt7_20260801_035534_full.txt,dia12_utt7,Joey,neutral,67,67,67,0,0,Processed
res_dia12_utt8_20260801_035613_full.txt,dia12_utt8,Chandler,surprise,72,72,72,0,0,Processed
res_dia12_utt9_20260801_035709_full.txt,dia12_utt9,Joey,fear,155,139,139,16,16,Processed
res_dia130_utt0_20260801_193329_full.txt,dia130_utt0,Rachel,joy,59,59,59,0,0,Processed
res_dia130_utt10_20260801_193552_full.txt,dia130_utt10,Rachel,neutral,70,70,70,0,0,Processed
res_dia130_utt11_20260801_193642_full.txt,dia130_utt11,Joey,surprise,71,71,71,1,78,Processed
res_dia130_utt12_20260801_193724_full.txt,dia130_utt12,Rachel,neutral,104,104,104,0,0,Processed
res_dia130_utt13_20260801_193755_full.txt,dia130_utt13,Rachel,neutral,36,36,36,0,0,Processed
res_dia130_utt14_20260801_193813_full.txt,dia130_utt14,Rachel,neutral,29,29,29,0,0,Processed
res_dia130_utt15_20260801_193837_full.txt,dia130_utt15,Joey,neutral,20,20,20,0,20,Processed
res_dia130_utt16_20260801_193906_full.txt,dia130_utt16,Rachel,surprise,19,0,0,0,19,Speaker Not Found
res_dia130_utt17_20260801_193924_full.txt,dia130_utt17,Joey,joy,5,5,5,1,2,Processed
res_dia130_utt1_20260801_193516_full.txt,dia130_utt1,Joey,neutral,211,203,203,84,27,Processed
res_dia130_utt2_20260801_194105_full.txt,dia130_utt2,Rachel,neutral,163,0,0,125,28,Speaker Not Found
res_dia130_utt3_20260801_194207_full.txt,dia130_utt3,Joey,disgust,114,114,114,1,82,Processed
res_dia130_utt4_20260801_194247_full.txt,dia130_utt4,Rachel,neutral,40,40,40,0,40,Processed
res_dia130_utt5_20260801_194330_full.txt,dia130_utt5,Joey,neutral,36,36,36,0,63,Processed
res_dia130_utt6_20260801_194406_full.txt,dia130_utt6,Rachel,neutral,56,53,53,3,1,Processed
res_dia130_utt7_20260801_194432_full.txt,dia130_utt7,Joey,neutral,25,25,25,0,25,Processed
res_dia130_utt8_20260801_194514_full.txt,dia130_utt8,Rachel,neutral,99,99,99,0,18,Processed
res_dia130_utt9_20260801_194606_full.txt,dia130_utt9,Joey,disgust,102,102,102,6,110,Processed
res_dia131_utt0_20260801_194747_full.txt,dia131_utt0,Commercial,neutral,240,0,0,2,82,Speaker Not Trained
res_dia131_utt1_20260801_194829_full.txt,dia131_utt1,Monica,sadness,61,61,61,0,23,Processed
res_dia131_utt2_20260801_194854_full.txt,dia131_utt2,Joey,neutral,36,36,36,4,26,Processed
res_dia132_utt0_20260801_194956_full.txt,dia132_utt0,Rachel,surprise,88,53,53,35,0,Processed
res_dia132_utt10_20260801_195205_full.txt,dia132_utt10,Rachel,neutral,95,95,95,0,0,Processed
res_dia132_utt1_20260801_195118_full.txt,dia132_utt1,Mark,neutral,112,0,0,74,0,Speaker Not Trained
res_dia132_utt2_20260801_195252_full.txt,dia132_utt2,Rachel,sadness,65,25,25,40,0,Processed
res_dia132_utt3_20260801_195340_full.txt,dia132_utt3,Mark,surprise,41,0,0,41,0,Speaker Not Trained
res_dia132_utt4_20260801_195408_full.txt,dia132_utt4,Rachel,sadness,52,0,0,10,0,Speaker Not Found
res_dia132_utt5_20260801_195450_full.txt,dia132_utt5,Mark,neutral,44,0,0,0,0,Speaker Not Trained
res_dia132_utt6_20260801_195520_full.txt,dia132_utt6,Rachel,sadness,65,0,0,6,2,Speaker Not Found
res_dia132_utt7_20260801_195623_full.txt,dia132_utt7,Mark,neutral,54,0,0,54,0,Speaker Not Trained
res_dia132_utt8_20260801_195655_full.txt,dia132_utt8,Rachel,sadness,42,31,31,11,0,Processed
res_dia132_utt9_20260801_195722_full.txt,dia132_utt9,Mark,neutral,17,0,0,0,0,Speaker Not Trained
res_dia133_utt0_20260801_195753_full.txt,dia133_utt0,Chandler,fear,42,0,0,0,42,Speaker Not Found
res_dia134_utt0_20260801_195814_full.txt,dia134_utt0,Chandler,neutral,33,0,0,0,33,Speaker Not Found
res_dia135_utt0_20260801_195852_full.txt,dia135_utt0,Chandler,neutral,28,28,28,4,0,Processed
res_dia135_utt1_20260801_195920_full.txt,dia135_utt1,Chandler,neutral,18,18,18,18,0,Processed
res_dia135_utt2_20260801_200057_full.txt,dia135_utt2,Chandler,neutral,184,182,182,27,113,Processed
res_dia135_utt4_20260801_200129_full.txt,dia135_utt4,Joey,neutral,33,25,25,8,0,Processed
res_dia135_utt5_20260801_200152_full.txt,dia135_utt5,Joey,neutral,34,34,34,0,4,Processed
res_dia135_utt6_20260801_200240_full.txt,dia135_utt6,Joey,neutral,63,63,63,15,5,Processed
res_dia135_utt7_20260801_200329_full.txt,dia135_utt7,Joey,neutral,59,59,59,14,28,Processed
res_dia135_utt8_20260801_200404_full.txt,dia135_utt8,Joey,neutral,38,38,38,5,24,Processed
res_dia136_utt0_20260801_200432_full.txt,dia136_utt0,Ross,neutral,37,36,36,1,0,Processed
res_dia136_utt1_20260801_200512_full.txt,dia136_utt1,Ross,neutral,40,40,40,0,56,Processed
res_dia136_utt2_20260801_200535_full.txt,dia136_utt2,Joey,surprise,15,0,0,0,20,Speaker Not Found
res_dia136_utt4_20260801_200859_full.txt,dia136_utt4,Ross,neutral,144,114,114,181,486,Processed
res_dia136_utt5_20260801_200959_full.txt,dia136_utt5,Ross,neutral,98,98,98,0,3,Processed
res_dia137_utt0_20260801_201024_full.txt,dia137_utt0,Ross,neutral,24,24,24,0,24,Processed
res_dia137_utt1_20260801_201051_full.txt,dia137_utt1,Ross,neutral,24,24,24,0,24,Processed
res_dia137_utt2_20260801_201136_full.txt,dia137_utt2,Ross,neutral,53,53,53,0,53,Processed
res_dia137_utt3_20260801_201354_full.txt,dia137_utt3,Ross,neutral,282,282,282,0,282,Processed
res_dia137_utt4_20260801_201420_full.txt,dia137_utt4,Ross,joy,39,39,39,0,39,Processed
res_dia137_utt5_20260801_201508_full.txt,dia137_utt5,Ross,neutral,69,69,69,0,69,Processed
res_dia137_utt6_20260801_201600_full.txt,dia137_utt6,Ross,joy,82,82,82,0,82,Processed
res_dia137_utt7_20260801_201633_full.txt,dia137_utt7,Ross,neutral,63,63,63,0,63,Processed
res_dia138_utt0_20260801_201731_full.txt,dia138_utt0,Rachel,anger,76,0,0,32,45,Speaker Not Found
res_dia138_utt10_20260801_201928_full.txt,dia138_utt10,Monica,joy,181,181,181,0,70,Processed
res_dia138_utt11_20260801_202040_full.txt,dia138_utt11,Rachel,anger,171,171,171,0,168,Processed
res_dia138_utt12_20260801_202209_full.txt,dia138_utt12,Monica,neutral,204,204,204,0,201,Processed
res_dia138_utt13_20260801_202248_full.txt,dia138_utt13,Rachel,surprise,46,0,0,7,43,Speaker Not Found
res_dia138_utt14_20260801_202414_full.txt,dia138_utt14,Monica,neutral,162,162,162,0,157,Processed
res_dia138_utt15_20260801_202517_full.txt,dia138_utt15,Rachel,anger,87,87,87,0,87,Processed
res_dia138_utt16_20260801_202550_full.txt,dia138_utt16,Monica,surprise,45,45,45,0,45,Processed
res_dia138_utt1_20260801_201825_full.txt,dia138_utt1,Rachel,anger,101,93,93,5,76,Processed
res_dia138_utt2_20260801_202632_full.txt,dia138_utt2,Rachel,joy,45,20,20,8,13,Processed
res_dia138_utt3_20260801_202705_full.txt,dia138_utt3,Rachel,anger,35,0,0,11,33,Speaker Not Found
res_dia138_utt4_20260801_202753_full.txt,dia138_utt4,Monica,surprise,61,61,61,0,62,Processed
res_dia138_utt5_20260801_202857_full.txt,dia138_utt5,Rachel,disgust,101,101,101,16,85,Processed
res_dia138_utt6_20260801_202928_full.txt,dia138_utt6,Monica,surprise,25,25,25,0,44,Processed
res_dia138_utt7_20260801_203029_full.txt,dia138_utt7,Rachel,neutral,165,162,162,2,31,Processed
res_dia138_utt8_20260801_203115_full.txt,dia138_utt8,Rachel,neutral,40,36,36,6,38,Processed
res_dia138_utt9_20260801_203141_full.txt,dia138_utt9,Rachel,neutral,34,34,34,0,34,Processed
res_dia139_utt0_20260801_203319_full.txt,dia139_utt0,Phoebe,neutral,100,96,96,59,171,Processed
res_dia139_utt1_20260801_203506_full.txt,dia139_utt1,A Female Student,neutral,47,0,0,97,55,Speaker Not Trained
res_dia139_utt2_20260801_203634_full.txt,dia139_utt2,Phoebe,anger,44,44,44,38,102,Processed
res_dia139_utt3_20260801_204225_full.txt,dia139_utt3,Monica,joy,151,124,124,524,80,Processed
res_dia139_utt4_20260801_204349_full.txt,dia139_utt4,All,surprise,26,0,0,127,12,Speaker Not Trained
res_dia139_utt5_20260801_204551_full.txt,dia139_utt5,Monica,joy,165,109,109,68,13,Processed
res_dia13_utt0_20260801_035750_full.txt,dia13_utt0,Mona,joy,98,0,0,0,27,Speaker Not Trained
res_dia13_utt1_20260801_035926_full.txt,dia13_utt1,Ross,neutral,235,228,228,80,0,Processed
res_dia13_utt2_20260801_040030_full.txt,dia13_utt2,Mona,surprise,143,0,0,20,0,Speaker Not Trained
res_dia13_utt3_20260801_040111_full.txt,dia13_utt3,Ross,neutral,46,46,46,0,46,Processed
res_dia140_utt0_20260801_204720_full.txt,dia140_utt0,Phoebe,neutral,181,178,178,56,10,Processed
res_dia140_utt1_20260801_205030_full.txt,dia140_utt1,Cliff,neutral,266,0,0,201,162,Speaker Not Trained
res_dia140_utt2_20260801_205204_full.txt,dia140_utt2,Phoebe,surprise,191,132,132,64,35,Processed
res_dia141_utt0_20260801_205353_full.txt,dia141_utt0,Mr. Franklin,neutral,98,0,0,122,41,Speaker Not Trained
res_dia141_utt1_20260801_205500_full.txt,dia141_utt1,Chandler,neutral,58,33,33,68,15,Processed
res_dia141_utt2_20260801_205601_full.txt,dia141_utt2,Mr. Franklin,neutral,52,0,0,46,6,Speaker Not Trained
res_dia141_utt3_20260801_205649_full.txt,dia141_utt3,Mr. Franklin,neutral,37,0,0,40,0,Speaker Not Trained
res_dia141_utt4_20260801_205824_full.txt,dia141_utt4,Mr. Franklin,neutral,74,0,0,93,36,Speaker Not Trained
res_dia141_utt5_20260801_205938_full.txt,dia141_utt5,Chandler,neutral,128,128,128,5,130,Processed
res_dia141_utt6_20260801_210018_full.txt,dia141_utt6,Mr. Franklin,neutral,48,0,0,35,40,Speaker Not Trained
res_dia141_utt7_20260801_210117_full.txt,dia141_utt7,Chandler,neutral,109,109,109,15,85,Processed
res_dia142_utt0_20260801_210253_full.txt,dia142_utt0,Ross,neutral,126,126,126,131,14,Processed
res_dia142_utt1_20260801_210356_full.txt,dia142_utt1,All,joy,59,0,0,46,60,Speaker Not Trained
res_dia143_utt0_20260801_210452_full.txt,dia143_utt0,Phoebe,neutral,73,0,0,0,0,Speaker Not Found
res_dia143_utt1_20260801_210521_full.txt,dia143_utt1,Chandler,neutral,66,66,66,0,0,Processed
res_dia143_utt2_20260801_210605_full.txt,dia143_utt2,Rachel,sadness,63,63,63,0,0,Processed
res_dia143_utt3_20260801_210710_full.txt,dia143_utt3,Phoebe,joy,93,90,90,0,93,Processed
res_dia143_utt4_20260801_210737_full.txt,dia143_utt4,Joey,neutral,50,49,49,1,0,Processed
res_dia144_utt0_20260801_210838_full.txt,dia144_utt0,Tag,neutral,37,0,0,45,28,Speaker Not Trained
res_dia144_utt1_20260801_210943_full.txt,dia144_utt1,Joey,neutral,57,57,57,1,88,Processed
res_dia144_utt2_20260801_211118_full.txt,dia144_utt2,Tag,neutral,38,0,0,93,41,Speaker Not Trained
res_dia144_utt3_20260801_211314_full.txt,dia144_utt3,Joey,neutral,126,126,126,103,147,Processed
res_dia144_utt4_20260801_211400_full.txt,dia144_utt4,Tag,surprise,13,0,0,30,9,Speaker Not Trained
res_dia144_utt5_20260801_211514_full.txt,dia144_utt5,Joey,joy,41,35,35,47,67,Processed
res_dia145_utt0_20260801_211645_full.txt,dia145_utt0,Chandler,surprise,288,288,288,0,37,Processed
res_dia145_utt10_20260801_211808_full.txt,dia145_utt10,Joey,disgust,40,36,36,34,4,Processed
res_dia145_utt11_20260801_211854_full.txt,dia145_utt11,Joey,disgust,56,56,56,14,0,Processed
res_dia145_utt12_20260801_211918_full.txt,dia145_utt12,Joey,anger,28,28,28,0,5,Processed
res_dia145_utt13_20260801_211942_full.txt,dia145_utt13,Joey,anger,36,36,36,0,0,Processed
res_dia145_utt14_20260801_212029_full.txt,dia145_utt14,Monica,joy,53,63,63,4,4,Processed
res_dia145_utt15_20260801_212127_full.txt,dia145_utt15,Joey,disgust,136,136,136,0,54,Processed
res_dia145_utt16_20260801_212153_full.txt,dia145_utt16,Phoebe,surprise,32,32,32,0,1,Processed
res_dia145_utt17_20260801_212244_full.txt,dia145_utt17,Joey,neutral,76,76,76,0,20,Processed
res_dia145_utt18_20260801_212316_full.txt,dia145_utt18,Chandler,surprise,61,61,61,0,1,Processed
res_dia145_utt1_20260801_211731_full.txt,dia145_utt1,Monica,neutral,82,82,82,0,75,Processed
res_dia145_utt2_20260801_212348_full.txt,dia145_utt2,Chandler,anger,38,23,23,2,13,Processed
res_dia145_utt3_20260801_212423_full.txt,dia145_utt3,Ross,neutral,28,28,28,0,0,Processed
res_dia145_utt4_20260801_212444_full.txt,dia145_utt4,Chandler,fear,19,18,18,1,0,Processed
res_dia145_utt5_20260801_212520_full.txt,dia145_utt5,Chandler,fear,54,54,54,6,0,Processed
res_dia145_utt6_20260801_212634_full.txt,dia145_utt6,Chandler,anger,159,159,159,22,0,Processed
res_dia145_utt7_20260801_212838_full.txt,dia145_utt7,Monica,surprise,228,178,178,78,139,Processed
res_dia145_utt8_20260801_213010_full.txt,dia145_utt8,Phoebe,anger,173,84,84,53,120,Processed
res_dia145_utt9_20260801_213051_full.txt,dia145_utt9,Monica,disgust,63,38,38,1,2,Processed
res_dia146_utt0_20260801_213125_full.txt,dia146_utt0,Monica,neutral,80,80,80,0,0,Processed
res_dia146_utt10_20260801_213306_full.txt,dia146_utt10,Phoebe,sadness,11,11,11,10,1,Processed
res_dia146_utt11_20260801_213420_full.txt,dia146_utt11,Phoebe,sadness,174,174,174,32,0,Processed
res_dia146_utt12_20260801_213539_full.txt,dia146_utt12,Phoebe,sadness,197,183,183,0,11,Processed
res_dia146_utt1_20260801_213244_full.txt,dia146_utt1,Phoebe,sadness,182,170,170,8,16,Processed
res_dia146_utt2_20260801_213643_full.txt,dia146_utt2,Monica,neutral,107,107,107,0,0,Processed
res_dia146_utt3_20260801_213710_full.txt,dia146_utt3,Phoebe,anger,48,48,48,2,0,Processed
res_dia146_utt4_20260801_213741_full.txt,dia146_utt4,Monica,neutral,24,24,24,0,0,Processed
res_dia146_utt5_20260801_213811_full.txt,dia146_utt5,Phoebe,neutral,45,45,45,3,0,Processed
res_dia146_utt6_20260801_213835_full.txt,dia146_utt6,Monica,neutral,36,36,36,0,0,Processed
res_dia146_utt7_20260801_213922_full.txt,dia146_utt7,Phoebe,neutral,54,54,54,0,0,Processed
res_dia146_utt8_20260801_213941_full.txt,dia146_utt8,Monica,neutral,18,18,18,0,0,Processed
res_dia146_utt9_20260801_214017_full.txt,dia146_utt9,Phoebe,sadness,32,32,32,2,30,Processed
res_dia147_utt0_20260801_214053_full.txt,dia147_utt0,Ross,neutral,86,83,83,12,0,Processed
res_dia147_utt10_20260801_214209_full.txt,dia147_utt10,Chandler,neutral,52,52,52,0,0,Processed
res_dia147_utt11_20260801_214304_full.txt,dia147_utt11,Ross,anger,67,67,67,0,0,Processed
res_dia147_utt1_20260801_214142_full.txt,dia147_utt1,Chandler,neutral,74,74,74,4,0,Processed
res_dia147_utt2_20260801_214334_full.txt,dia147_utt2,Ross,neutral,76,76,76,0,0,Processed
res_dia147_utt3_20260801_214444_full.txt,dia147_utt3,Chandler,joy,111,111,111,2,100,Processed
res_dia147_utt4_20260801_214510_full.txt,dia147_utt4,Ross,fear,27,27,27,0,0,Processed
res_dia147_utt5_20260801_214534_full.txt,dia147_utt5,Chandler,joy,30,30,30,2,0,Processed
res_dia147_utt6_20260801_214607_full.txt,dia147_utt6,Ross,surprise,92,92,92,0,0,Processed
res_dia147_utt7_20260801_214659_full.txt,dia147_utt7,Chandler,disgust,80,80,80,5,50,Processed
res_dia147_utt8_20260801_214745_full.txt,dia147_utt8,Chandler,surprise,99,99,99,6,0,Processed
res_dia147_utt9_20260801_214815_full.txt,dia147_utt9,Ross,neutral,31,31,31,0,0,Processed
res_dia148_utt0_20260801_214937_full.txt,dia148_utt0,Chandler,anger,75,2,2,23,102,Processed
res_dia148_utt10_20260801_215104_full.txt,dia148_utt10,Chandler,neutral,53,53,53,8,38,Processed
res_dia148_utt11_20260801_215133_full.txt,dia148_utt11,Joey,neutral,47,47,47,0,14,Processed
res_dia148_utt12_20260801_215225_full.txt,dia148_utt12,Chandler,neutral,61,61,61,0,43,Processed
res_dia148_utt13_20260801_215249_full.txt,dia148_utt13,Joey,surprise,19,19,19,0,18,Processed
res_dia148_utt14_20260801_215328_full.txt,dia148_utt14,Chandler,neutral,30,30,30,0,30,Processed
res_dia148_utt15_20260801_215405_full.txt,dia148_utt15,Joey,fear,50,50,50,0,36,Processed
res_dia148_utt16_20260801_215450_full.txt,dia148_utt16,Chandler,neutral,47,47,47,7,38,Processed
res_dia148_utt17_20260801_215536_full.txt,dia148_utt17,Joey,anger,68,23,23,19,26,Processed
res_dia148_utt18_20260801_215626_full.txt,dia148_utt18,Chandler,anger,104,101,101,13,35,Processed
res_dia148_utt19_20260801_215730_full.txt,dia148_utt19,Joey,sadness,93,93,93,34,63,Processed
res_dia148_utt1_20260801_215014_full.txt,dia148_utt1,Joey,neutral,42,0,0,21,24,Speaker Not Found
res_dia148_utt20_20260801_215913_full.txt,dia148_utt20,Chandler,sadness,42,42,42,20,22,Processed
res_dia148_utt2_20260801_215842_full.txt,dia148_utt2,Chandler,anger,85,85,85,0,85,Processed
res_dia148_utt3_20260801_220001_full.txt,dia148_utt3,Joey,anger,75,75,75,0,21,Processed
res_dia148_utt4_20260801_220059_full.txt,dia148_utt4,Chandler,anger,66,64,64,2,66,Processed
res_dia148_utt5_20260801_220128_full.txt,dia148_utt5,Joey,surprise,26,26,26,1,25,Processed
res_dia148_utt6_20260801_220256_full.txt,dia148_utt6,Chandler,disgust,168,168,168,11,78,Processed
